,x,y,z,result
575,-1232.7937,-542.78796,8.7036905,0.999858
576,-1098.5973,-946.95898,-7.4862413,0.999383
577,-1232.9951,-951.17096,-15.055738,0.999611
578,-942.68134,426.49451,38.557068,0.999622
579,-1091.1783,-815.05566,3.6881459,0.999963
580,-941.97321,392.10855,40.293808,0.999605
581,-941.27435,357.68246,41.798233,0.999681
582,-940.56177,323.27142,43.252483,0.999762
583,-1032.6852,-942.41541,-10.614934,0.99697
584,-1011.668,-941.56799,-42.510265,0.997415
585,-1045.2152,-948.51056,-41.123253,0.993283
586,-873.95184,427.89786,43.074028,0.999677
587,-999.26886,-936.54211,-13.184458,0.999046
588,-1077.5586,-955.04608,-38.503666,0.989136
589,-1105.4811,-959.98224,-29.182175,0.997838
590,-907.61273,392.78336,42.66885,0.999693
591,-1066.7096,-945.89172,-8.0897512,0.998889
592,-1180.4626,-978.1925,-52.215317,0.997214
593,-1249.4354,-992.11792,-50.361237,0.998001
594,-873.23407,393.49863,44.706882,0.99973
595,-1163.2839,-948.8335,-10.605286,0.999934
596,-872.53772,359.08282,46.386177,0.999728
597,-906.20575,323.97446,45.684628,0.99975
598,-871.84235,324.67697,47.961372,0.999735
599,-841.63416,531.76746,38.510303,0.999878
600,-1142.7152,-973.02771,-55.885109,1.000892
601,-807.24097,532.45599,39.948734,0.999897
602,-806.55713,498.08362,42.314655,0.999912
603,-840.2561,462.99121,42.871601,0.999793
604,-1215.5431,-985.16333,-50.834572,0.999956
605,-1368.85,-956.68677,-25.519043,0.996429
606,-805.86371,463.7016,44.427017,0.999882
607,-772.84357,533.1604,41.018761,0.999919
608,-1364.6696,-822.93323,-18.193268,0.999746
609,-1318.7219,-1005.2599,-41.318169,1.003644
610,-1375.2853,-1015.108,-34.91848,0.96921
611,-738.44116,533.87457,42.181259,0.999878
612,-1301.947,-953.80011,-20.067957,0.998694
613,-737.76495,499.49484,44.762165,0.999953
614,-771.47418,464.40952,45.886623,0.999938
615,-737.06354,465.11157,47.055626,0.999925
616,-1283.8724,-998.97516,-48.527863,0.995985
617,-1342.3879,-1021.5884,-56.190445,1.002867
618,-1379.246,-1034.8016,-55.477024,1.010672
619,-805.16492,429.30695,46.54034,0.999818
620,-1349.396,-1007.8726,-30.846233,0.985293
621,-1433.6829,-1026.7792,-55.36134,1.008859
622,-838.85944,394.19992,46.764988,0.99975
623,-804.4707,394.91312,48.475719,0.99976
624,-1427.328,-966.24939,-44.549767,0.982751
625,-1410.1787,-1047.6666,-54.878445,1.015164
626,-1441.4669,-1056.8038,-55.299488,1.000982
627,-803.78375,360.50546,50.38184,0.999709
628,-1404.8638,-1017.0948,-47.616615,1.00274
629,-1467.3934,-1064.8131,-54.623844,1.000112
630,-837.46515,325.38339,50.034187,0.999741
631,-803.0744,326.08517,51.804634,0.999722
632,-1463.5261,-1038.1465,-54.867119,1.001971
633,-1460.0735,-1006.3348,-54.389534,1.004152
634,-736.37402,430.72559,49.321682,0.999886
635,-1427.4803,-996.34619,-54.534325,1.000814
636,-1455.9614,-974.28229,-55.07922,1.003442
637,-1430.9319,-900.6922,-32.897179,0.99687
638,-770.0799,395.617,50.069344,0.999808
639,-1365.0719,-891.29968,-21.400591,0.998893
640,-1431.0891,-832.0957,-30.52799,0.998319
641,-1452.8914,-940.93317,-54.438507,1.003144
642,-735.66754,396.33081,51.321617,0.999864
643,-1430.5995,-934.63184,-37.085495,0.990434
644,-1451.9677,-907.24854,-55.213772,1.005088
645,-1451.6558,-873.01776,-55.165344,1.001931
646,-734.98395,361.93359,53.38662,0.999743
647,-1431.0249,-866.98737,-31.313145,0.998692
648,-1452.0956,-838.96246,-54.124054,1.003694
649,-1366.5277,-685.15045,-13.310547,0.999999
650,-768.69061,326.80472,53.665855,0.999717
651,-1230.3538,-680.36017,2.3233025,0.999548
652,-1368.4736,-547.28619,-10.212258,1.00006
653,-1431.5929,-762.87201,-29.195633,1.000477
654,-734.27777,327.51767,55.078682,0.999672
655,-1365.5062,-754.19965,-15.423456,1.000002
656,-1432.2451,-693.77484,-27.998304,1.00047
657,-1452.7382,-804.35785,-52.639572,1.000585
658,-939.83765,288.84479,44.306198,0.999733
659,-1431.2238,-797.90363,-29.597073,1.001425
660,-1453.9974,-769.91986,-50.241161,1.001004
661,-1455.7927,-735.30078,-47.691231,1.000273
662,-939.13818,254.41934,45.48085,0.999712
663,-1431.8308,-728.85168,-28.6189,0.999707
664,-1457.7227,-700.96997,-45.159943,1.000086
665,-1433.0172,-624.49457,-26.71946,1.000018
666,-938.43628,219.99722,46.38842,0.999799
667,-1367.4515,-616.33661,-11.719673,0.999969
668,-1433.7028,-555.38574,-25.794067,1.000608
669,-1459.6227,-666.22815,-42.670578,1.000199
670,-937.74988,185.56781,47.256573,0.999834
671,-1432.5735,-659.50024,-27.266773,1.000074
672,-1461.4181,-631.78583,-40.38007,1.000027
673,-1463.0656,-597.04346,-38.408623,1.000925
674,-871.14111,290.25912,49.239956,0.999629
675,-1433.2324,-590.41394,-26.216402,1.00017
676,-1464.3914,-562.578,-36.47517,1.000433
677,-1237.7123,-267.60501,16.851828,1.000239
678,-904.79187,255.12364,48.036118,0.999658
679,-963.37646,-262.73117,43.328072,0.999623
680,-1242.8745,7.1877761,18.936274,1.000381
681,-1370.5029,-409.47119,-8.0163755,1.00015
682,-870.43951,255.82777,50.503471,0.999633
683,-1235.2797,-405.15515,13.562903,0.999971
684,-1372.5667,-271.77682,-6.7248902,1.001246
685,-1434.4752,-486.1568,-24.988756,1.00036
686,-869.74091,221.39595,51.401241,0.999736
687,-1369.4149,-478.45145,-9.1618986,1.000126
688,-1435.2386,-417.06506,-24.175882,1.000408
689,-1465.3771,-527.73425,-34.924301,0.99976
690,-903.41162,186.26457,49.929585,0.999766
691,-1433.9752,-521.11853,-25.435389,1.000565
692,-1465.8583,-493.1604,-33.876942,1.000614
693,-1466.327,-458.3374,-33.115246,1.000492
694,-869.05865,186.96399,52.444138,0.999756
695,-1434.7217,-452.05417,-24.554249,1.000518
696,-1466.6516,-423.79703,-32.545837,1.000744
697,-1436.0591,-347.82605,-23.685413,1.000218
698,-937.07898,151.14349,48.149189,0.999825
699,-1371.4685,-340.68124,-7.2120571,0.999905
700,-1436.9929,-278.79236,-23.183527,1.000775
701,-1467.036,-388.93924,-32.248524,1.000514
702,-936.3797,116.70754,48.522976,0.999858
703,-1435.5354,-382.75531,-23.87138,1.000444
704,-1467.34,-354.35028,-31.936792,1.000437
705,-1467.7423,-319.55182,-31.696863,1.000618
706,-935.71008,82.276062,49.152687,0.999854
707,-1436.3578,-313.70422,-23.336182,1.00052
708,-1468.1241,-284.99283,-31.4729,1.001135
709,-1374.8494,-134.5576,-5.9699531,1.000823
710,-934.33527,13.408649,49.496735,0.999843
711,-1240.2152,-130.13292,18.628588,1.000482
712,-1377.3497,2.8044636,-6.0667686,1.001599
713,-1437.9686,-209.92795,-22.799368,1.003111
714,-935.02106,47.841236,49.37888,0.999841
715,-1373.6257,-203.23839,-6.1383381,1.001948
716,-1438.9017,-141.29588,-22.523808,1.002206
717,-1468.6713,-250.2038,-31.340706,1.002574
718,-868.36871,152.52875,53.101322,0.999769
719,-1437.3783,-244.58406,-22.96106,1.001853
720,-1469.0181,-215.71167,-31.306709,1.003006
721,-1469.4147,-181.33792,-31.140701,1.00315
722,-902.04077,117.39902,51.206764,0.999806
723,-1438.2159,-176.01245,-22.621693,1.004678
724,-1469.8019,-147.26942,-31.040276,1.004887
725,-1440.0513,-72.471199,-22.433245,1.00178
726,-867.69135,118.09402,53.803532,0.999737
727,-1376.0286,-65.966599,-5.9892449,1.001464
728,-1441.1007,-3.5127056,-22.423574,1.001088
729,-1470.3604,-112.58433,-30.926388,1.001387
730,-867.01257,83.656509,54.33297,0.999696
731,-1439.3698,-107.19151,-22.442669,1.002235
732,-1470.7079,-78.121971,-30.814548,1.002233
733,-1471.1757,-43.426781,-30.754093,1.001767
734,-865.64966,14.772635,54.875584,0.999658
735,-1440.3403,-38.35191,-22.351971,1.001438
736,-1471.5735,-8.8610048,-30.718319,1.001027
737,-979.79773,563.41223,28.729872,0.999628
738,-900.68231,48.528641,52.109558,0.999767
739,-866.32654,49.211826,54.658554,0.999672
740,-709.46234,842.36414,10.508506,1.000655
741,-984.57904,838.2016,6.934444,1.000118
742,-704.73737,568.91541,39.852486,0.99984
743,-802.39221,291.6748,53.459255,0.999701
744,-836.06891,256.53445,52.635826,0.99968
745,-801.69287,257.24374,54.71719,0.99973
746,-571.88654,843.10962,-0.2229397,0.998672
747,-801.00531,222.81465,55.874256,0.999745
748,-834.69696,187.66924,54.790958,0.99974
749,-504.77899,831.0575,-16.845491,0.997331
750,-800.3233,188.37921,56.87331,0.999648
751,-477.01923,827.57336,-53.781979,0.997145
752,-509.38181,834.3194,-47.978458,1.000053
753,-471.85541,824.341,-24.633604,0.996342
754,-733.59155,293.09305,56.546394,0.999629
755,-645.34448,863.6911,-44.646511,1.002699
756,-718.36475,878.84338,-36.528393,1.002388
757,-640.263,843.4809,8.6410551,1.000522
758,-767.30847,257.95813,56.537247,0.999687
759,-732.8941,258.66064,58.00312,0.999615
760,-732.21454,224.23088,59.256912,0.999608
761,-614.86957,857.49634,-50.627834,0.996402
762,-765.92627,189.07991,58.670574,0.999598
763,-731.51978,189.78761,60.275497,0.999582
764,-799.62421,153.92949,57.526649,0.999601
765,-833.32306,118.79141,56.133068,0.999663
766,-679.09503,870.65955,-40.336563,1.003776
767,-798.94043,119.4864,58.259556,0.999604
768,-798.25293,85.038727,58.703602,0.999538
769,-982.68341,935.52374,-43.241749,0.999178
770,-846.93774,840.38434,10.620103,1.000649
771,-796.88605,16.131439,59.321522,0.999283
772,-778.99939,890.3089,-15.681718,0.998291
773,-845.88043,903.56232,-5.158648,0.997929
774,-777.97278,841.17053,10.981839,0.99998
775,-831.95715,49.901123,57.002213,0.999562
776,-754.84546,887.50415,-47.98547,0.996826
777,-781.51343,892.89594,-43.862026,1.001004
778,-747.78882,884.15741,-22.575041,0.997788
779,-797.57745,50.58741,59.18858,0.999406
780,-813.50659,899.47546,-40.737652,1.00112
781,-847.38165,906.47687,-38.055851,0.999093
782,-811.60901,896.83124,-10.304914,0.996268
783,-730.83563,155.33806,61.232609,0.999555
784,-764.55115,120.18555,60.181053,0.999537
785,-730.14246,120.88407,61.850498,0.999504
786,-918.74524,922.49762,-49.830639,0.997556
787,-729.46222,86.435127,62.458801,0.999347
788,-728.08014,17.498743,63.053631,0.998926
789,-763.17548,51.276596,61.126469,0.999274
790,-728.77283,51.967003,62.868,0.99914
791,-949.38885,928.68042,-45.669254,0.999168
792,-704.04211,534.54883,42.814301,0.999999
793,-669.6438,535.23755,43.164917,1.000003
794,-1248.4987,282.11963,15.352986,1.000078
795,-668.94745,500.88904,46.056549,1.000021
796,-974.19098,288.15805,41.81601,0.999674
797,-1254.3019,557.26965,5.981092,0.999846
798,-1379.8839,140.11191,-6.7824726,1.00116
799,-702.65912,465.81674,47.970699,0.999909
800,-1245.5765,144.69588,17.737585,1.000554
801,-1382.8108,277.37051,-8.3247776,1.000727
802,-1442.2529,65.535454,-22.568571,1.002798
803,-668.24896,466.52713,48.671734,0.999913
804,-1378.5148,71.367958,-6.3441062,1.001755
805,-1443.3425,134.258,-22.813999,1.001863
806,-1472.149,25.950937,-30.74984,1.001378
807,-635.25195,535.92957,43.333752,0.999984
808,-1441.5049,30.819128,-22.43685,1.001523
809,-1472.6204,60.483532,-30.771824,1.002266
810,-1473.2753,95.0606,-30.877729,1.003761
811,-600.85181,536.60699,43.099041,1.000024
812,-1442.626,99.647728,-22.637167,1.002507
813,-1473.6719,129.45215,-30.959343,1.003485
814,-1444.766,202.89653,-23.049885,1.004514
815,-600.13947,502.25928,46.04874,1.000006
816,-1381.2563,208.61896,-7.2924857,1.001934
817,-1446.026,271.74698,-23.972254,1.000578
818,-1474.2694,163.84726,-31.129124,1.0071
819,-633.83484,467.20767,48.802692,0.999947
820,-1443.853,168.41875,-22.756861,1.006091
821,-1474.8224,198.06503,-31.283775,1.003698
822,-1475.5122,232.72865,-31.534798,1.000958
823,-599.42017,467.89816,48.815979,0.999938
824,-1445.1149,237.03671,-23.543129,1.001535
825,-1476.0162,267.29309,-31.808504,1.001209
826,-1385.7672,415.0806,-10.887041,1.000243
827,-667.54431,432.13498,50.974689,0.999823
828,-1251.4294,419.64886,11.318309,0.999931
829,-1388.8199,552.80713,-14.004539,1.000283
830,-1447.3514,340.92316,-24.875135,1.000571
831,-701.26318,397.03625,52.384239,0.999793
832,-1384.2335,346.15543,-9.4672127,1.000224
833,-1448.6819,410.02847,-25.981506,1.000539
834,-1476.656,302.06122,-32.147514,1.000877
835,-666.84814,397.75378,53.347313,0.999735
836,-1446.4996,306.16394,-24.358805,1.000344
837,-1477.2158,336.66953,-32.379551,1.00093
838,-1477.9113,371.43164,-32.867004,1.000426
839,-666.14301,363.3447,55.346378,0.999629
840,-1447.7627,375.25397,-25.302893,1.000272
841,-1478.4318,406.06073,-33.397743,1.000774
842,-1450.1775,479.19086,-27.228939,1.000514
843,-699.87317,328.23007,56.351002,0.999599
844,-1387.1763,483.90103,-12.392296,1.000342
845,-1451.5547,548.2251,-28.654385,1.000445
846,-1479.0996,440.79233,-34.257256,1.000952
847,-665.44745,328.93124,57.199379,0.999557
848,-1449.2144,444.48196,-26.526972,1.00069
849,-1479.4685,475.40872,-35.621632,0.999708
850,-1479.158,510.06342,-38.143761,1.000854
851,-598.71252,433.5361,51.59721,0.99986
852,-1450.5583,513.54169,-27.893353,1.000835
853,-1477.9667,544.51141,-40.994843,1.000694
854,-1259.9073,832.37762,-9.0337973,0.999772
855,-632.4234,398.44922,53.760193,0.99974
856,-598.00513,399.13586,53.840775,0.999744
857,-1118.9615,962.06268,-21.355757,0.998321
858,-1258.421,968.16248,-17.901176,1.000478
859,-1122.4073,835.41754,0.18744174,0.999972
860,-597.29321,364.73181,56.099102,0.999626
861,-631.01862,329.62592,57.801907,0.999562
862,-596.59741,330.33298,58.264336,0.999536
863,-1054.2325,950.09576,-37.939404,0.997485
864,-566.46301,537.27197,42.564098,0.999953
865,-532.07434,537.92529,41.567661,0.999965
866,-1016.891,942.54938,-41.107338,0.99709
867,-531.34082,503.59888,44.854809,0.999985
868,-1087.9629,959.63135,-54.225353,0.998214
869,-1119.1842,964.87219,-50.714699,0.998263
870,-1085.9824,955.74274,-26.757509,0.99828
871,-565.0166,468.59259,48.630783,0.999905
872,-530.62036,469.24472,47.768635,0.999951
873,-1256.3406,1002.8309,-57.091042,1.000149
874,-1188.2638,970.61328,-15.26107,0.999054
875,-497.69943,538.55231,40.288597,0.99995
876,-1152.519,971.61493,-48.779823,0.998166
877,-1186.9802,978.68195,-47.328537,0.997897
878,-1152.6564,967.58453,-17.550795,0.997197
879,-463.35931,539.17584,38.568375,0.999789
880,-462.59897,504.84521,41.922115,0.999945
881,-496.22476,469.9014,46.725376,0.999936
882,-461.85153,470.52463,45.205269,0.999949
883,-529.89142,434.88974,50.656673,0.999828
884,-1391.9152,690.60907,-18.210711,0.999956
885,-563.58423,399.82709,53.734985,0.999758
886,-1257.2123,694.83691,-1.0025309,0.99984
887,-1395.0089,828.48621,-22.901546,0.999851
888,-1452.9813,617.38934,-30.486403,0.999962
889,-529.17139,400.50681,53.263962,0.999758
890,-1390.298,621.66522,-15.988374,0.999943
891,-1454.4301,686.53101,-31.947392,0.999812
892,-1476.5139,579.06818,-44.373318,1.000027
893,-528.45392,366.10849,55.571453,0.999704
894,-1452.0103,582.68243,-29.580463,1.000589
895,-1474.9185,613.47156,-47.749691,1.000037
896,-1473.8215,648.00323,-51.175301,1.000281
897,-562.16333,331.00809,58.080517,0.999553
898,-1453.4113,651.8219,-31.030186,1.000391
899,-1473.7213,682.58417,-53.563133,1.001031
900,-1454.649,755.60632,-36.746365,1.000757
901,-527.74493,331.70508,57.828941,0.99952
902,-1393.4034,759.52045,-20.413383,1.000061
903,-1449.9747,823.94269,-46.060955,1.000265
904,-1474.3051,717.26404,-54.856411,0.999861
905,-461.11136,436.17871,48.111137,0.999862
906,-1454.8484,721.04871,-33.29446,1.000183
907,-1474.8914,751.9024,-54.984474,1.001835
908,-1475.5128,786.52954,-54.303288,1.000983
909,-494.76181,401.18155,52.383503,0.999751
910,-1452.4353,789.73846,-40.911991,1.000842
911,-1475.947,821.14795,-54.526447,1.001568
912,-1396.1492,965.08429,-28.412315,0.994206
913,-460.3765,401.81845,50.923168,0.999752
914,-459.63986,367.44925,53.516174,0.999619
915,-1322.4183,1012.1974,-55.213543,1.006268
916,-1390.5258,1020.4435,-48.36721,0.998696
917,-1328.0864,966.89362,-22.844112,0.999219
918,-493.31866,332.39044,56.967751,0.999446
919,-458.90619,333.0578,55.808529,0.999455
920,-664.75623,294.50537,58.840591,0.999555
921,-1288.1089,1006.1898,-56.04565,1.002991
922,-698.49109,259.37509,59.343513,0.999568
923,-1385.1573,1047.1124,-55.152145,1.01254
924,-1359.3728,1019.0854,-54.526505,0.99126
925,-664.06238,260.07468,60.358002,0.999559
926,-1447.4978,892.54865,-54.187561,1.00081
927,-663.3775,225.64259,61.743874,0.999546
928,-1396.2048,897.27246,-25.592505,0.999261
929,-1449.0726,960.77484,-54.486305,0.999425
930,-1476.6104,855.78351,-54.395649,1.001644
931,-697.10687,190.4893,61.63575,0.999561
932,-1447.6274,858.0412,-50.660892,1.001118
933,-1477.1372,890.3255,-54.857834,1.002234
934,-1478.0491,924.70892,-54.21595,1.00291
935,-662.68732,191.19812,62.768593,0.999514
936,-1447.8035,926.75348,-55.255051,0.993839
937,-1479.2407,959.02209,-54.218922,1.001597
938,-1449.9407,1026.0631,-54.487015,1.005326
939,-595.89148,295.89682,59.980827,0.99952
940,-629.63586,260.77701,61.082893,0.999546
941,-1415.0067,1052.7262,-55.466244,1.0093
942,-1447.1261,1056.3416,-54.776703,1.004035
943,-1417.516,1023.477,-55.322495,1.027388
944,-595.20471,261.4751,61.550343,0.999528
945,-1480.8376,993.16058,-54.907887,1.002301
946,-594.5083,227.04195,62.979298,0.999526
947,-1449.6228,993.64496,-55.015938,1.005295
948,-1481.226,1026.6841,-54.625927,1.001425
949,-1480.2733,1059.3541,-54.730686,1.000107
950,-628.25623,191.9043,63.732033,0.999482
951,-593.82587,192.6067,64.259132,0.999497
952,48.461983,755.13849,-69.321541,0.999936
953,22.645084,746.80621,-69.059799,0.999996
954,-661.99774,156.75055,63.8312,0.999469
955,-914.29089,905.90027,2.8064451,1.001083
956,-983.23669,905.8634,1.1235603,0.999742
957,-915.63269,839.17505,9.3177643,1.001079
958,7.9649734,-404.54324,-55.461384,0.980378
959,-4.3607035,-410.15063,-26.149891,0.993622
960,6.0565591,-438.19461,-62.511597,0.985459
961,9.8267727,-370.7663,-49.220108,0.991251
962,8.4158478,-472.13174,-68.324127,0.984817
963,-4.0300026,-478.17328,-37.031239,0.989424
964,13.385862,-505.54288,-69.364456,1.000482
965,14.665401,-268.89563,-33.62009,0.995632
966,-5.560142,-273.05914,-10.846879,0.999748
967,13.208208,-302.7789,-38.34726,0.992729
968,15.95842,-234.74254,-29.411741,0.995646
969,11.555109,-336.79675,-43.475441,0.992387
970,-4.8969755,-341.63623,-17.683945,0.998214
971,-71.41198,-311.5105,3.7942328,0.999742
972,-138.52039,-314.08408,19.175446,0.999698
973,-70.664787,-379.98273,-3.4188855,0.999591
974,-72.389229,-242.88872,9.5661888,1.000185
975,-70.007759,-448.23975,-12.122365,0.99951
976,-136.87581,-450.94476,4.4179893,0.999782
977,-70.275276,-515.43622,-24.160648,1.001699
978,18.77968,-132.41141,-18.856199,1.001684
979,-7.7518682,-135.83878,-1.2462292,1.001086
980,18.049583,-166.30666,-22.182623,0.999872
981,18.749704,-98.498932,-14.581155,1.003222
982,17.089195,-200.43117,-25.596581,0.996229
983,-6.3962479,-204.29054,-5.3145781,1.000148
984,15.426308,1.8522708,-6.6493363,1.007417
985,-13.309572,-0.27860954,3.2644215,1.00427
986,16.157404,-31.260298,-7.6302752,1.001474
987,14.540761,35.590542,-6.187355,1.004047
988,17.548178,-64.695236,-10.184125,1.001961
989,-10.768559,-67.613281,1.792572,1.001728
990,-76.446091,-37.116402,19.123405,0.998028
991,-143.45447,-39.329342,33.558052,0.999528
992,-74.839066,-105.66876,17.40074,1.000194
993,-78.114456,30.1224,19.551369,0.997122
994,-73.553185,-174.26588,14.184903,1.00041
995,-140.81995,-176.76219,28.926006,0.999858
996,-278.30634,-111.52625,52.958633,0.999556
997,-415.5788,-114.40199,63.758762,0.99924
998,-275.64511,-249.17149,46.617989,0.999534
999,-281.0932,26.25724,54.66589,0.999777
1000,-273.35583,-386.53555,35.949383,0.999737
1001,-410.42978,-389.77734,49.240479,0.999687
1002,-271.56009,-523.53815,20.610092,0.998311
1003,-695.7334,121.59032,63.380733,0.999448
1004,-661.32086,122.29813,64.648743,0.999345
1005,-660.62451,87.830795,65.165833,0.999248
1006,23.106659,-675.28406,-69.088501,1.000801
1007,-11.487791,-675.81335,-69.022346,1.002264
1008,21.428165,-707.57849,-68.772964,1.000296
1009,23.238796,-641.539,-68.995834,1.001962
1010,17.949282,-737.72614,-69.034889,1.000018
1011,-18.48336,-739.40851,-68.674477,1.000658
1012,17.577299,-539.38586,-68.835915,1.008065
1013,-8.2483397,-544.1463,-54.216919,1.010836
